ID,AMBITO_NOMBRE,EMBALSE_NOMBRE,AGUA_TOTAL,ELECTRICO_FLAG,CODIGO,EMBALSE,X,Y,CAUCE,GOOGLE,OPENSTREETMAP,WIKIDATA,PROVINCIA,CCAA,TIPO,COTA_CORON,ALT_CIMIEN,INFORME,Unnamed: 16
589.0,TAJO,EL PARDO,45.0,0.0,3280010.0,El Pardo Reservoir,40.5387773260001,-3.78893109799998,RÍO MANZANARES,https://www.google.com/search?kgmid=/g/121rjkdh,,https://www.wikidata.org/wiki/Q5830456,Madrid,Comunidad de Madrid,Presa de materiales sueltos homogénea,632,35.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=789,
513.0,GUADALQUIVIR,EL PINTADO,215.0,0.0,5410106.0,EL PINTADO,37.9842195160001,-5.95427318399993,RÍO  VIAR,,,,Sevilla,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1749,
343.0,DUERO,EL PONTON ALTO,7.0,0.0,,,,,,,,,,,,,,,
405.0,GUADALQUIVIR,EL PORTILLO,33.0,0.0,5180018.0,El Portillo Reservoir,37.8040083020001,-2.78730105799997,RÍO  CASTRIL,,,https://www.wikidata.org/wiki/Q11966988,Granada,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1521,
8120004.0,JUCAR,EL REGAJO,,,8120004.0,EL REGAJO,39.8898591060001,-0.524556912999969,RIU PALANCIA,,,,Castelló/Castellón,Comunitat Valenciana,Presa de fábrica de gravedad (hormigón vibrado),406.529999999999,27.53,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2260,
4210059.0,TINTO,EL SANCHO,,,4210059.0,EL SANCHO,37.4610614040001,-6.98278512099995, ODIEL Y PIEDRAS,RIVERA DE MECA,,,,Huelva,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1263
7020005.0,SEGURA,EL TALAVE,,,7020005.0,Talave Reservoir,38.5085969190001,-1.86470514699994,RIO MUNDO,https://www.google.com/search?kgmid=/g/122sg9_l,,https://www.wikidata.org/wiki/Q5830460,Albacete,Castilla - La Mancha,Presa de fábrica de mampostería,512.399999999999,46.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2007,
3450026.0,TAJO,EL TORCON,,,3450026.0,EL TORCON,39.6252768730001,-4.38550029999993,ARROYO DEL TORCÓN,,,,Toledo,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=882,
187.0,TAJO,EL VADO,56.0,0.0,3190032.0,El Vado Reservoir,41.0034892630001,-3.30090199199998,RÍO JARAMA,https://www.google.com/search?kgmid=/g/121y9t2q,,https://www.wikidata.org/wiki/Q8775322,Guadalajara,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=767,
187.0,TAJO,EL VADO,56.0,0.0,3190029.0,El Vado Reservoir,41.002339229,-3.29625935399997,RÍO JARAMA,https://www.google.com/search?kgmid=/g/121y9t2q,,https://www.wikidata.org/wiki/Q8775322,Guadalajara,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=764,
556.0,EBRO,EL VAL,24.0,0.0,,,,,,,,,,,,,,,
215.0,GUADIANA,EL VICARIO,32.0,0.0,,,,,,,,,,,,,,,
257.0,TAJO,EL VILLAR,23.0,0.0,3280040.0,El Villar Reservoir,40.9474491760001,-3.56294228099995,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/121_4d1r,,https://www.wikidata.org/wiki/Q5830463,Madrid,Comunidad de Madrid,Presa de fábrica de mampostería,906,50.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=817,
404.0,GUADALQUIVIR,ENCINAREJO,15.0,1.0,5230051.0,ENCINAREJO,38.164548686,-3.99287874699996,RÍO  JÁNDULA O FRESNEDA O JORGE,,,,Jaén,Andalucía,Presa de fábrica de mampostería,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1586,
550.0,EBRO,ENCISO,46.0,1.0,,,,,,,,,,,,,,,
26.0,TAJO,ENTREPENAS,886.0,0.0,3190016.0,Entrepeñas Reservoir,40.4930851390001,-2.75082189599993,RÍO TAJO,https://www.google.com/search?kgmid=/g/120jr2sg,https://www.openstreetmap.org/relation/1326855,https://www.wikidata.org/wiki/Q8775330,Guadalajara,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=752,
549.0,EBRO,ESCALES,152.0,1.0,9220064.0,Escales Reservoir,42.326356092,0.744016995000038,RÍO NOGUERA RIBAGORÇANA,https://www.google.com/search?kgmid=/g/121bwl92,,https://www.wikidata.org/wiki/Q2843621,Huesca,Aragón,Presa de fábrica de gravedad (hormigón vibrado),823.5,125.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2479,
598.0,JÚCAR,ESCALONA,99.0,0.0,8460030.0,Escalona Reservoir,39.1285075870001,-0.698314119999964,RÍO CAZUNTA,https://www.google.com/search?kgmid=/g/121zv9ty,,https://www.wikidata.org/wiki/Q8775334,València/Valencia,Comunitat Valenciana,Presa de fábrica de arco-gravedad,190,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2323,
355.0,EBRO,ESCARRA,5.0,1.0,9220061.0,Escarra reservoir,42.7450247100001,-0.352936039999975,RÍO ESCARRA,,,https://www.wikidata.org/wiki/Q95675526,Huesca,Aragón,Presa de materiales sueltos zonificada o de núcleo,1636,43.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2476,
716.0,MIÑO - SIL,ESTEVO SAN,213.0,1.0,,,,,,,,,,,,,,,
194.0,EBRO,EUGUI,21.0,0.0,9310014.0,Embalse de Eugui,42.9720260930001,-1.51442096399995,RIO ARGA,https://www.google.com/search?kgmid=/g/11bvtzy7x_,,https://www.wikidata.org/wiki/Q12257397,Navarra,Comunidad Foral de Navarra,Presa de fábrica de gravedad (hormigón vibrado),630,51.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2726,
465.0,GALICIA COSTA,EUME,123.0,1.0,14150005.0,EUME,43.4071984460001,-8.01105708299997,RÍO EUME,,,,A Coruña,Galicia,Presa de fábrica de bóveda,321,103.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3084,
552.0,GALICIA COSTA,FERVENZA,104.0,1.0,,,,,,,,,,,,,,,
388.0,TAJO,FINISTERRE,133.0,0.0,3450022.0,FINISTERRE,39.649443492,-3.65015487999995,RÍO ALGODOR,,,,Toledo,Castilla - La Mancha,Presa de materiales sueltos homogénea,689.879999999999,46.8999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=878,
609.0,CUENCAS INTERNAS DE CATALUÑA,FOIX,6.0,0.0,,,,,,,,,,,,,,,
191.0,JÚCAR,FORATA,37.0,0.0,8460004.0,Forata reservoir,39.340702734,-0.86476747599994,RÍO MAGRO,https://www.google.com/search?kgmid=/g/1238s588,,https://www.wikidata.org/wiki/Q8775337,València/Valencia,Comunitat Valenciana,Presa de fábrica de gravedad (hormigón vibrado),389.199999999999,68.4,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2301,
471.0,GUADALQUIVIR,FRANCISCO ABELLAN,58.0,0.0,5180022.0,Embalse de Francisco Abellán,37.3127246610001,-3.25361574599998,RÍO  FARDES,,,https://www.wikidata.org/wiki/Q5369442,Granada,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1525,
157.0,GUADALQUIVIR,FRESNEDA,19.0,0.0,,,,,,,,,,,,,,,
72.0,MIÑO - SIL,FRIEIRA,44.0,1.0,1360002.0,FRIEIRA,42.1557461190001,-8.19287681099996,RÍO MIÑO,,,,Ourense,Galicia,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=168,
189.0,SEGURA,FUENSANTA,210.0,0.0,7020002.0,Fuensanta Reservoir,38.3912491360001,-2.20834281199996,RIO SEGURA,,,https://www.wikidata.org/wiki/Q104635833,Albacete,Castilla - La Mancha,Presa de fábrica de gravedad (hormigón vibrado),601.399999999999,82.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2004,
586.0,TAJO,GABRIEL Y GALAN,924.0,0.0,3100073.0,Gabriel y Galán Reservoir,40.2212708710001,-6.13324221599993,RÍO ALAGÓN,https://www.google.com/search?kgmid=/g/1225qnqj,https://www.openstreetmap.org/relation/3828300,https://www.wikidata.org/wiki/Q3379742,Cáceres,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=607,
377.0,GUADIANA,GARCIA DE SOLA,554.0,0.0,4060063.0,García Sola Reservoir,39.144361067,-5.18441797299994,RIO GUADIANA,,,https://www.wikidata.org/wiki/Q8775340,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=989,
576.0,GUADIANA,GARGALIGAS,21.0,0.0,4060061.0,GARGALIGAS,39.1890571110001,-5.35996145499996,RIO GARGALIGAS,,,,Badajoz,Extremadura,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=988,
627.0,GUADIANA,GASSET,42.0,0.0,4130039.0,GASSET,39.1285987630001,-3.93764624399995,RIO DE LA BECEA,,,,Ciudad Real,Castilla - La Mancha,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1127,
659.0,GUADALQUIVIR,GERGAL,36.0,0.0,5410035.0,GERGAL,37.5672733050001,-6.04905378099994,RIVERA DE HUELVA,,,,Sevilla,Andalucía,Presa de fábrica de arco-gravedad,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1678,
408.0,GUADALQUIVIR,GIRIBAILE,491.0,0.0,5230032.0,GIRIBAILE,38.0911996560001,-3.51273384599995,RÍO  GUADALIMAR,,,,Jaén,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1568,
89.0,EBRO,GONZALEZ LACASA,33.0,0.0,9260028.0,González-Lacasa Reservoir,42.1737805980001,-2.67275261299994,ARROYO DE LOS ALBERCOS,https://www.google.com/search?kgmid=/g/120_4jdm,,https://www.wikidata.org/wiki/Q5830377,La Rioja,La Rioja,Presa mixta,996.5,70.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2688,
328.0,GUADALETE-BARBATE,GUADALCACIN II,800.0,0.0,5110051.0,GUADALCACIN II,36.6680511050001,-5.78680409799995,RÍO MAJACEITE,,,,Cádiz,Andalucía,Presa de materiales sueltos zonificada o de núcleo,110,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1375,
564.0,GUADALQUIVIR,GUADALEN,168.0,0.0,5230049.0,Guadalén Reservoir,38.1615276140001,-3.47795410699996,RÍO  GUADALÉN,https://www.google.com/search?kgmid=/g/11x9znn9f,,https://www.wikidata.org/wiki/Q94377393,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1584,
40.0,JÚCAR,GUADALEST,13.0,0.0,8030092.0,Guadalest Reservoir,38.679938329,-0.19178029699998,RIU BENIARDÁ O GUADALEST,https://www.google.com/search?kgmid=/g/122vxrxt,,https://www.wikidata.org/wiki/Q3373919,Alacant/Alicante,Comunitat Valenciana,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2243,
6290030.0,CUENCAS MEDITERRANEAS ANDALUZAS,GUADALHORCE,,,6290030.0,Guadalhorce-Guadalteba Reservoirs,36.9414313670001,-4.79782087299998,RÍO GUADALHORCE,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,Málaga,Andalucía,Presa de materiales sueltos de pantalla de hormigón,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1983,
569.0,CUENCA MEDITERRÁNEA ANDALUZA,GUADALHORCE-GUADALTEBA,312.0,0.0,,,,,,,,,,,,,,,
695.0,GUADALQUIVIR,GUADALMELLATO,162.0,0.0,5140038.0,Embalse de Guadalmellato,38.0420292630001,-4.67345434199996,RÍO  GUADALMELLATO,,,https://www.wikidata.org/wiki/Q5369443,Córdoba,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1460,
159.0,GUADALQUIVIR,GUADALMENA,347.0,0.0,5230047.0,embalse del Guadalmena,38.3634923170001,-2.91397881899996,RÍO  GUADALMENA,https://www.google.com/search?kgmid=/g/11gbf4ybkn,https://www.openstreetmap.org/relation/6027280,https://www.wikidata.org/wiki/Q39163065,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1582,
6290026.0,CUENCAS MEDITERRANEAS ANDALUZAS,GUADALTEBA,,,6290026.0,Guadalhorce-Guadalteba Reservoirs,36.9401923770001,-4.80047539999993,RÍO GUADALHORCE,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,Málaga,Andalucía,Presa de materiales sueltos de pantalla de hormigón,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1979,
242.0,CUENCA MEDITERRÁNEA ANDALUZA,GUADARRANQUE,88.0,0.0,6110005.0,Guadarranque Reservoir,36.3087665890001,-5.46145982799993,RÍO GUADARRANQUE,,,https://www.wikidata.org/wiki/Q5369445,Cádiz,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1942,
3100145.0,TAJO,GUADILOBA,,,3100145.0,Guadiloba reservoir,39.487293193,-6.29761917899998,RÍO GUADIOLOBA,https://www.google.com/search?kgmid=/g/11h18yvys4,,https://www.wikidata.org/wiki/Q63392467,Cáceres,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),360.649999999999,31.75,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=677,
681.0,TAJO,GUAJARAZ,18.0,0.0,3450015.0,Guajaraz Reservoir,39.7999260600001,-4.08754612399997,ARROYO DEL GUAJARAZ,,https://www.openstreetmap.org/relation/3374623,https://www.wikidata.org/wiki/Q26904323,Toledo,Castilla - La Mancha,Presa de materiales sueltos de pantalla asfáltica,607.6,46.3999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=871,
392.0,EBRO,GUIAMETS,10.0,0.0,9430002.0,GUIAMETS,41.098764213,0.751588232000074,RIERA DE LES OLLES,,,,Tarragona,Cataluña,Presa de fábrica de gravedad (hormigón vibrado),178,50.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2768,
256.0,TAJO,GUIJO DE GRANADILLA,13.0,1.0,,,,,,,,,,,,,,,
283.0,GUADALQUIVIR,GUILLENA,5.0,1.0,,,,,,,,,,,,,,,
382.0,MIÑO - SIL,GUISTOLAS,5.0,1.0,,,,,,,,,,,,,,,
205.0,GUADALQUIVIR,HORNACHUELOS,18.0,0.0,,,,,,,,,,,,,,,
626.0,GUADIANA,HORNO TEJERO,24.0,0.0,4060071.0,HORNO TEJERO,39.1524666400001,-6.43288892199996,RIVERA DE LACARA,,,,Badajoz,Extremadura,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=996,
160.0,GUADALQUIVIR,HUESNA,138.0,0.0,5410036.0,HUESNA,37.769635302,-5.68521394399994,RIVERA DE HUESNA,,,,Sevilla,Andalucía,Presa de materiales sueltos de pantalla asfáltica,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1679,
319.0,CUENCAS INTERNAS DEL PAÍS VASCO,IBAI-EDER,11.0,0.0,15200006.0,IBAI-EDER,43.1287549570001,-2.22691844199994,URRESTILLA IBAIA,,,,Gipuzkoa/Guipúzcoa,País Vasco,Presa de materiales sueltos de pantalla de hormigón,226.75,66.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3121,
451.0,CANTÁBRICO ORIENTAL,IBIUR,8.0,0.0,,,,,,,,,,,,,,,
9220067.0,EBRO,IBON DE IP,,,9220067.0,Ip reservoir,42.7228732190001,-0.462683542999969,BARRANCO DE IP,,,https://www.wikidata.org/wiki/Q23999337,Huesca,Aragón,Presa de materiales sueltos zonificada o de núcleo,2119,31.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2482,
313.0,EBRO,IP,5.0,1.0,,,,,,,,,,,,,,,
261.0,EBRO,IRABIA,14.0,1.0,9310034.0,IRABIA,42.9849261200001,-1.15747190799993,RÍO IRATI,,,,Navarra,Comunidad Foral de Navarra,Presa de fábrica de mampostería,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2746,
78.0,DUERO,IRUENA,110.0,0.0,2370024.0,Irueña Reservoir,40.4443173830001,-6.57938884699996,RÍO ÁGUEDA,https://www.google.com/search?kgmid=/g/123608pg,,https://www.wikidata.org/wiki/Q8775343,Salamanca,Castilla y León,Presa de fábrica de arco-gravedad,777.5,75.45,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=384,
551.0,EBRO,ITOIZ,417.0,0.0,9310029.0,Itoizko urtegia,42.802482335,-1.36089896199996,RÍO IRATI,https://www.google.com/search?kgmid=/g/121qg1xt,https://www.openstreetmap.org/relation/34330854,https://www.wikidata.org/wiki/Q3380147,Navarra,Comunidad Foral de Navarra,Presa de fábrica de gravedad (hormigón vibrado),592,122.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2741,
551.0,EBRO,ITOIZ,417.0,0.0,9310028.0,Itoizko urtegia,42.800740997,-1.36949290399997,RÍO IRATI,https://www.google.com/search?kgmid=/g/121qg1xt,https://www.openstreetmap.org/relation/34330854,https://www.wikidata.org/wiki/Q3380147,Navarra,Comunidad Foral de Navarra,Presa de fábrica de gravedad (hormigón vibrado),592,28.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2740,
618.0,GUADALQUIVIR,IZNAJAR,981.0,0.0,5140028.0,Iznájar Reservoir,37.276152972,-4.38687256899993,RÍO  GENIL,,,https://www.wikidata.org/wiki/Q5369447,Córdoba,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),426,121.599999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1450,
409.0,GUADALQUIVIR,JANDULA,325.0,0.0,5230040.0,Jándula Reservoir,38.2247732230001,-3.97405826899995,RÍO  JÁNDULA O FRESNEDA O JORGE,https://www.google.com/search?kgmid=/g/11c1qcgpyc,,https://www.wikidata.org/wiki/Q23984862,Jaén,Andalucía,Presa de fábrica de mampostería,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1575,
300.0,TINTO. ODIEL Y PIEDRAS,JARRAMA,43.0,0.0,4210052.0,JARRAMA,37.667643459,-6.50982948899997, ODIEL Y PIEDRAS,RIVERA DEL JARRAMA,,,,Huelva,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1256
3100100.0,TAJO,JERTE,,,3100100.0,JERTE,40.060599917,-6.04259896399998,RÍO JERTE,,,,Cáceres,Extremadura,Presa de materiales sueltos zonificada o de núcleo,372.5,42.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=634,
184.0,TAJO,JERTE - PLASENCIA,59.0,0.0,,,,,,,,,,,,,,,
7300002.0,SEGURA,JOSE BAUTISTA,,,7300002.0,JOSE BAUTISTA,37.8754537890001,-1.31662193299996,RIO GUADALENTIN O SANGONERA,,,,Murcia,Región de Murcia,Presa de fábrica de gravedad (hormigón vibrado),137,33.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2038,
7300003.0,SEGURA,JOSE BAUTISTA,,,7300003.0,JOSE BAUTISTA,37.8776016350001,-1.32124601899994,RIO GUADALENTIN O SANGONERA,,,,Murcia,Región de Murcia,Presa de materiales sueltos homogénea,138,9.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2039,
371.0,GUADALQUIVIR,JOSE TORAN,113.0,0.0,5410039.0,JOSE TORAN,37.747910849,-5.48482468099996,ARROYO DE GUADALBACAR,,,,Sevilla,Andalucía,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1682,
2240007.0,DUERO,JUAN BENET,,,2240007.0,Reservoir of Porma,42.9289238740001,-5.29306586099995,RÍO PORMA,https://www.google.com/search?kgmid=/g/12233bph,https://www.openstreetmap.org/relation/2698318,https://www.wikidata.org/wiki/Q8775421,León,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=291,
3050006.0,TAJO,LA ACENA,,,3050006.0,La Aceña reservoir,40.6125237900001,-4.22148248499997,RÍO DE LA ACEÑA,https://www.google.com/search?kgmid=/g/121_zmv_,https://www.openstreetmap.org/relation/1407214,https://www.wikidata.org/wiki/Q11681441,Ávila,Castilla y León,Presa de fábrica de arco-gravedad,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=500,
318.0,CUENCAS INTERNAS DE CATALUÑA,LA BAELLS,115.0,0.0,10080010.0,LA BAELLS,42.121967372,1.87834263000002,EL LLOBREGAT,,,,Barcelona,Cataluña,Presa de fábrica de bóveda,632.35,102.349999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2891,
151.0,CANTÁBRICO OCCIDENTAL,LA BARCA,35.0,1.0,,,,,,,,,,,,,,,
5410227.0,GUADALQUIVIR,LA BAUTISTA,,,5410227.0,LA BAUTISTA,37.6571849600001,-5.63911754499998,ARROYO DEL TAMUJO - SEVILLA,,,,Sevilla,Andalucía,Presa de materiales sueltos homogénea,143.8,20.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1865,
203.0,GUADALQUIVIR,LA BOLERA,54.0,0.0,5230002.0,LA BOLERA,37.7622489710001,-2.90313354799997,RÍO  GUADALENTÍN,,,,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1538,
1.0,GUADALQUIVIR,LA BRENA,103.0,0.0,,,,,,,,,,,,,,,
403.0,GUADALQUIVIR,LA BRENA II,823.0,0.0,,,,,,,,,,,,,,,
